Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Bind,Formulation GC,Surrenderers,8,13,2,6,"Raze,Viper,Yoru,Astra,Fade","Raze,Viper,Brimstone,Skye,Gekko"
Bind,Just Some Chill Girls,FOKUS Sakura,13,6,4,3,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Yoru"
Pearl,Formulation GC,Surrenderers,3,13,2,11,"Sova,Killjoy,Astra,KAY/O,Neon","Killjoy,Phoenix,Jett,Astra,Fade"
Abyss,LOUD,2Game Esports,6,13,0,6,"Sova,Omen,Jett,Astra,KAY/O","Sova,Omen,Jett,Astra,Vyse"
Abyss,Team Heretics,Gentle Mates,11,13,6,7,"Sova,Jett,Yoru,Astra,Vyse","Cypher,Sova,Jett,Astra,KAY/O"
Ascent,Just Some Chill Girls,FOKUS Sakura,13,9,9,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,Iso"
Ascent,Formulation GC,HEROIC Valkyries,13,10,3,1,"Cypher,Sova,Yoru,Astra,Iso","Cypher,Sova,Omen,Jett,Deadlock"
Haven,Team Heretics,Gentle Mates,10,13,7,9,"Breach,Sova,Killjoy,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Pearl,Surrenderers,BLVKHVND,13,7,4,3,"Killjoy,Phoenix,Jett,Astra,Fade","Sova,Killjoy,Jett,Yoru,Astra"
Bind,Formulation GC,HEROIC Valkyries,13,10,4,2,"Raze,Viper,Yoru,Astra,Fade","Raze,Viper,Skye,Astra,Deadlock"
Split,Formulation GC,HEROIC Valkyries,1,13,0,11,"Raze,Cypher,Brimstone,Omen,Deadlock","Breach,Raze,Cypher,Omen,Deadlock"
Bind,Surrenderers,BLVKHVND,13,8,8,4,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Skye,Deadlock"
Pearl,Rapid Lofi,NRG Esports,9,13,4,7,"Sova,Killjoy,Phoenix,Jett,Astra","Killjoy,Jett,Astra,KAY/O,Fade"
Haven,Rapid Lofi,NRG Esports,6,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Abyss,NRG Esports,Bilibili Gaming,13,7,6,1,"Sova,Omen,Yoru,Harbor,Vyse","Cypher,Sova,Omen,Jett,KAY/O"
Ascent,NRG Esports,Bilibili Gaming,10,13,2,4,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,KAY/O,Neon"
Split,NRG Esports,Bilibili Gaming,13,11,4,3,"Breach,Raze,Cypher,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Bind,Rapid Lofi,DRX,5,13,3,10,"Raze,Cypher,Viper,Brimstone,Skye","Cypher,Brimstone,Skye,Neon,Deadlock"
Abyss,Rapid Lofi,DRX,4,13,2,10,"Cypher,Sova,Omen,Yoru,Clove","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,LOUD,THE 7,13,4,9,1,"Breach,Raze,Cypher,Sova,Omen","Breach,Raze,Cypher,Sova,Omen"
Haven,Chivas Esports,Six Karma B,14,12,9,8,"Cypher,Sova,Phoenix,Jett,Clove","Cypher,Sova,Omen,Yoru,Iso"
Haven,LOUD,THE 7,13,9,6,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
Bind,Chivas Esports,Six Karma B,14,12,8,7,"Raze,Yoru,Gekko,Deadlock,Clove","Raze,Brimstone,Skye,Yoru,Vyse"
Split,Surrenderers,Just Some Chill Girls,6,13,5,11,"Cypher,Yoru,Deadlock,Clove,Vyse","Breach,Raze,Cypher,Omen,Skye"
Abyss,HEROIC Valkyries,Killer Kittensss,13,9,5,2,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Astra,KAY/O,Neon"
Pearl,Antares Esports,Akave Esports,13,6,7,1,"Killjoy,Jett,Astra,KAY/O,Fade","Killjoy,Jett,Yoru,Astra,Fade"
