Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Haven,Gen.G Esports,Rex Regum Qeon,14,12,7,6,"Sova,Killjoy,Viper,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Lotus,Gen.G Esports,Rex Regum Qeon,13,8,5,1,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Fade,Vyse"
Fracture,Gen.G Esports,Rex Regum Qeon,6,13,1,2,"Breach,Raze,Sova,Killjoy,Brimstone","Breach,Sova,Killjoy,Brimstone,Neon"
Lotus,TALON,Global Esports,13,8,7,3,"Raze,Omen,Fade,Deadlock,Clove","Astra,Chamber,Deadlock,Vyse,Tejo"
Abyss,TALON,Global Esports,13,9,6,3,"Sova,Viper,Astra,Neon,Deadlock","Breach,Sova,Jett,Astra,Chamber"
Split,TALON,Global Esports,6,13,2,3,"Breach,Raze,Yoru,Astra,Tejo","Raze,Cypher,Astra,Fade,Deadlock"
Bind,100 Thieves,NRG Esports,9,13,6,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,KAY/O,Fade"
Pearl,100 Thieves,NRG Esports,9,13,4,7,"Jett,Astra,KAY/O,Fade,Vyse","Breach,Jett,Astra,Vyse,Tejo"
Lotus,100 Thieves,NRG Esports,14,12,7,6,"Breach,Omen,Neon,Fade,Clove","Breach,Raze,Omen,Vyse,Tejo"
Split,KRÜ Esports,2Game Esports,13,2,10,0,"Raze,Cypher,Viper,Omen,Skye","Breach,Viper,Omen,Yoru,Tejo"
Abyss,KRÜ Esports,2Game Esports,13,3,10,1,"Sova,Viper,Jett,Astra,KAY/O","Sova,Omen,Jett,Yoru,Astra"
Pearl,Gentle Mates,KOI,13,6,5,4,"Sova,Killjoy,Jett,Astra,KAY/O","Killjoy,Omen,Yoru,Vyse,Tejo"
Lotus,Gentle Mates,KOI,7,13,4,9,"Breach,Cypher,Omen,Yoru,Tejo","Cypher,Omen,Yoru,Vyse,Tejo"
Haven,Gentle Mates,KOI,13,3,3,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Jett,Tejo"
Haven,Team Liquid,Apeks,13,6,4,3,"Breach,Cypher,Omen,Jett,Tejo","Breach,Sova,Killjoy,Omen,Jett"
Pearl,Team Liquid,Apeks,11,13,3,4,"Cypher,Sova,Jett,Astra,KAY/O","Sova,Killjoy,Phoenix,Yoru,Astra"
Abyss,Team Liquid,Apeks,13,9,7,6,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Pearl,Cloud9,MIBR,7,13,3,8,"Cypher,Yoru,Astra,Fade,Tejo","Sova,Killjoy,Jett,Astra,KAY/O"
Abyss,Cloud9,MIBR,10,13,8,10,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Lotus,Cloud9,MIBR,13,7,6,1,"Breach,Raze,Omen,Deadlock,Tejo","Raze,Viper,Omen,Fade,Vyse"
Fracture,FURIA,Evil Geniuses,7,13,5,10,"Breach,Raze,Cypher,Brimstone,Sage","Breach,Raze,Killjoy,Brimstone,Tejo"
Haven,FNATIC,Natus Vincere,15,13,6,5,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Yoru"
Abyss,FURIA,Evil Geniuses,7,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Omen,Jett,Astra,Vyse"
Fracture,FNATIC,Natus Vincere,8,13,2,6,"Breach,Raze,Sova,Brimstone,Chamber","Breach,Raze,Cypher,Brimstone,Fade"
Pearl,FNATIC,Natus Vincere,13,9,9,6,"Sova,Killjoy,Yoru,Astra,Tejo","Sova,Killjoy,Jett,Astra,KAY/O"
Fracture,Karmine Corp,GIANTX,10,13,6,8,"Breach,Cypher,Yoru,Astra,Tejo","Breach,Raze,Killjoy,Brimstone,Fade"
Lotus,Karmine Corp,GIANTX,8,13,5,6,"Omen,Yoru,Fade,Harbor,Vyse","Raze,Viper,Omen,Fade,Vyse"
Bind,Karmine Corp,GIANTX,14,12,8,7,"Yoru,Astra,Gekko,Deadlock,Vyse","Raze,Viper,Astra,Fade,Gekko"
Pearl,Team Heretics,Gentle Mates,13,8,4,3,"Killjoy,Jett,Astra,KAY/O,Tejo","Sova,Killjoy,Jett,Astra,KAY/O"
Fracture,Team Heretics,Gentle Mates,13,3,2,1,"Raze,Cypher,Skye,Astra,Tejo","Breach,Raze,Cypher,Brimstone,Fade"
Abyss,Team Heretics,Gentle Mates,4,13,3,4,"Cypher,Sova,Jett,Astra,KAY/O","Sova,Omen,Jett,Yoru,Astra"
Fracture,FUT Esports,Team Liquid,13,6,9,3,"Breach,Raze,Cypher,Astra,KAY/O","Breach,Cypher,Brimstone,Sage,Gekko"
Pearl,FUT Esports,Team Liquid,13,7,4,3,"Cypher,Yoru,Astra,Fade,Tejo","Cypher,Sova,Jett,Astra,KAY/O"
Split,Paper Rex,T1,11,13,5,6,"Raze,Sage,Omen,Jett,Skye","Raze,Viper,Omen,Skye,Chamber"
Fracture,Paper Rex,T1,13,8,8,7,"Breach,Raze,Killjoy,Brimstone,Tejo","Breach,Raze,Killjoy,Brimstone,Neon"
Bind,Paper Rex,T1,6,13,3,9,"Raze,Brimstone,Fade,Deadlock,Clove","Raze,Brimstone,KAY/O,Gekko,Vyse"
Fracture,DRX,Nongshim RedForce,13,9,7,6,"Breach,Raze,Killjoy,Brimstone,Tejo","Breach,Killjoy,Brimstone,Neon,Tejo"
Pearl,DRX,Nongshim RedForce,6,13,2,8,"Sova,Killjoy,Jett,Astra,Tejo","Killjoy,Skye,Astra,Neon,Vyse"
Lotus,DRX,Nongshim RedForce,13,11,7,6,"Raze,Viper,Omen,Fade,Tejo","Cypher,Viper,Omen,Neon,Fade"
Abyss,G2 Esports,Cloud9,13,8,4,3,"Breach,Sova,Yoru,Astra,Chamber","Sova,Omen,Jett,Astra,KAY/O"
Lotus,G2 Esports,Cloud9,13,6,5,4,"Breach,Viper,Omen,Yoru,Tejo","Breach,Raze,Omen,Deadlock,Tejo"
Split,Leviatán,FURIA,13,6,9,3,"Raze,Cypher,Viper,Omen,Skye","Raze,Viper,Sage,Omen,Skye"
Haven,Leviatán,FURIA,13,8,9,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Jett"
