Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Abyss,EDward Gaming,Team Heretics,13,9,8,5,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Jett,Astra,Gekko"
Bind,EDward Gaming,Team Heretics,11,13,6,7,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,EDward Gaming,Team Heretics,13,9,7,6,"Breach,Omen,Neon,Fade,Clove","Raze,Killjoy,Viper,Omen,Fade"
Sunset,EDward Gaming,Team Heretics,13,4,11,3,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Haven,EDward Gaming,Team Heretics,6,13,3,4,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Lotus,Leviatán,Team Heretics,3,13,2,11,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Leviatán,Team Heretics,13,9,5,2,"Cypher,Sova,Omen,Jett,Harbor","Cypher,Sova,Jett,Astra,Gekko"
Sunset,Leviatán,Team Heretics,13,15,9,10,"Breach,Cypher,Sova,Omen,Neon","Raze,Cypher,Sova,Omen,KAY/O"
Icebox,Leviatán,Team Heretics,7,13,5,6,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Neon,Gekko"
Abyss,Team Heretics,Sentinels,13,7,5,4,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Icebox,Team Heretics,Sentinels,13,9,5,2,"Sova,Killjoy,Viper,Neon,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Haven,Team Heretics,Sentinels,8,13,5,6,"Raze,Killjoy,Sage,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Abyss,EDward Gaming,Leviatán,13,11,6,5,"Sova,Omen,Jett,Astra,KAY/O","Cypher,Sova,Omen,Jett,Harbor"
Lotus,EDward Gaming,Leviatán,13,4,8,0,"Breach,Omen,Neon,Fade,Clove","Breach,Raze,Cypher,Omen,Fade"
Icebox,EDward Gaming,Leviatán,14,16,3,4,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Harbor"
Icebox,Team Heretics,DRX,13,10,8,7,"Sova,Killjoy,Viper,Neon,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Sunset,Team Heretics,DRX,13,5,6,5,"Raze,Cypher,Sova,Omen,KAY/O","Breach,Cypher,Sova,Omen,Neon"
Abyss,Team Heretics,DRX,5,13,0,7,"Cypher,Sova,Jett,Astra,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,Sentinels,FNATIC,13,6,8,2,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,Sentinels,FNATIC,9,13,7,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Astra,Fade,Gekko"
Sunset,Sentinels,FNATIC,13,11,9,8,"Raze,Cypher,Omen,KAY/O,Gekko","Breach,Raze,Cypher,Sova,Astra"
Lotus,Leviatán,Team Heretics,13,10,9,8,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Icebox,Leviatán,Team Heretics,15,13,8,7,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Neon,Gekko"
Sunset,Sentinels,EDward Gaming,6,13,4,10,"Breach,Cypher,Omen,Neon,Fade","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,Sentinels,EDward Gaming,9,13,3,6,"Raze,Killjoy,Viper,Omen,Fade","Breach,Omen,Neon,Fade,Clove"
Haven,Sentinels,EDward Gaming,13,9,8,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Bind,G2 Esports,FNATIC,11,13,7,8,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Astra,Fade,Gekko"
Haven,G2 Esports,FNATIC,3,13,3,4,"Sova,Killjoy,Viper,Omen,Yoru","Cypher,Sova,Omen,Yoru,Iso"
Abyss,DRX,Trace Esports,13,5,4,3,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Jett,Astra,KAY/O"
Lotus,DRX,Trace Esports,13,3,10,1,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Team Heretics,FNATIC,14,12,10,9,"Cypher,Sova,Jett,Astra,Gekko","Sova,Killjoy,Viper,Yoru,Astra"
Lotus,Team Heretics,FNATIC,13,3,4,3,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,G2 Esports,Leviatán,5,13,4,5,"Sova,Killjoy,Viper,Yoru,Astra","Cypher,Sova,Omen,Jett,Harbor"
Icebox,G2 Esports,Leviatán,14,16,10,11,"Sova,Killjoy,Viper,Harbor,Gekko","Sova,Killjoy,Viper,Jett,Harbor"
Sunset,Trace Esports,EDward Gaming,10,13,2,3,"Breach,Raze,Cypher,Sova,Omen","Cypher,Sova,Omen,KAY/O,Neon"
Bind,Trace Esports,EDward Gaming,7,13,5,10,"Raze,Cypher,Brimstone,Skye,Deadlock","Raze,Viper,Brimstone,Fade,Gekko"
Haven,DRX,Sentinels,8,13,2,6,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Sunset,DRX,Sentinels,13,15,7,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Omen,Neon,Fade"
Lotus,EDward Gaming,Paper Rex,13,4,9,1,"Breach,Omen,Neon,Fade,Clove","Raze,Cypher,Omen,Jett,Skye"
Sunset,EDward Gaming,Paper Rex,13,8,6,2,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Sage,Omen,Gekko"
Icebox,EDward Gaming,Paper Rex,3,13,0,9,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Sage,Jett"
Sunset,Leviatán,Team Vitality,13,4,3,2,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Icebox,Leviatán,Team Vitality,14,12,6,5,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,FNATIC,KRÜ Esports,13,5,5,4,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Haven,FNATIC,KRÜ Esports,13,9,7,6,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Neon"
Sunset,FNATIC,KRÜ Esports,11,13,7,8,"Breach,Raze,Cypher,Sova,Astra","Breach,Cypher,Sova,Omen,Neon"
Icebox,Gen.G Esports,Sentinels,6,13,5,6,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Lotus,Gen.G Esports,Sentinels,9,13,4,7,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,FUT Esports,Paper Rex,6,13,3,4,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Sunset,FUT Esports,Paper Rex,11,13,6,7,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Sage,Omen,Gekko"
Sunset,TALON,Team Vitality,8,13,2,6,"Raze,Cypher,Omen,Fade,Deadlock","Cypher,Sova,Omen,KAY/O,Neon"
Lotus,TALON,Team Vitality,6,13,4,10,"Raze,Omen,Fade,Deadlock,Clove","Breach,Raze,Cypher,Omen,Fade"
Icebox,Bilibili Gaming,KRÜ Esports,4,13,3,4,"Killjoy,Viper,Sage,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,Bilibili Gaming,KRÜ Esports,9,13,7,8,"Breach,Viper,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Lotus,Sentinels,FunPlus Phoenix,13,5,4,3,"Raze,Killjoy,Viper,Omen,Fade","Breach,Viper,Omen,Chamber,Gekko"
Bind,Sentinels,FunPlus Phoenix,13,8,4,0,"Raze,Viper,Brimstone,Fade,Gekko","Viper,Omen,Yoru,Chamber,Fade"
Bind,EDward Gaming,G2 Esports,11,13,8,9,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Haven,EDward Gaming,G2 Esports,11,13,5,6,"Breach,Cypher,Sova,Omen,Neon","Sova,Killjoy,Viper,Omen,Yoru"
Icebox,EDward Gaming,G2 Esports,13,8,9,5,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Harbor,Gekko"
Ascent,Leviatán,Trace Esports,5,13,2,3,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Leviatán,Trace Esports,13,9,6,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Raze,Cypher,Sova,Omen"
Bind,Leviatán,Trace Esports,10,13,5,7,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Lotus,FNATIC,DRX,6,13,1,7,"Raze,Killjoy,Viper,Omen,Fade","Raze,Viper,Omen,Chamber,Fade"
Abyss,FNATIC,DRX,11,13,5,6,"Sova,Killjoy,Viper,Yoru,Astra","Cypher,Sova,Omen,Jett,KAY/O"
Bind,Gen.G Esports,Team Heretics,10,13,6,8,"Raze,Cypher,Viper,Brimstone,Skye","Viper,Skye,Yoru,Astra,Gekko"
Lotus,Gen.G Esports,Team Heretics,11,13,8,9,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Abyss,Gen.G Esports,Team Heretics,13,11,7,6,"Sova,Viper,Jett,Yoru,Astra","Cypher,Sova,Jett,Astra,Gekko"
Bind,EDward Gaming,FUT Esports,13,10,8,6,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,EDward Gaming,FUT Esports,13,9,8,5,"Breach,Omen,Neon,Fade,Clove","Breach,Cypher,Viper,Omen,Jett"
Lotus,G2 Esports,Paper Rex,13,9,4,3,"Raze,Killjoy,Viper,Omen,Fade","Omen,Jett,KAY/O,Neon,Fade"
Icebox,G2 Esports,Paper Rex,13,8,8,4,"Sova,Killjoy,Viper,Harbor,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Bind,Team Vitality,Trace Esports,7,13,6,7,"Raze,Viper,Omen,Fade,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Sunset,Team Vitality,Trace Esports,13,7,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Sova,Omen"
Ascent,Team Vitality,Trace Esports,13,15,7,8,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Ascent,Leviatán,TALON,13,8,5,4,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Phoenix,Sage,KAY/O,Clove"
Bind,Leviatán,TALON,13,11,6,5,"Raze,Viper,Brimstone,Skye,Gekko","Viper,Omen,Skye,Yoru,Neon"
Lotus,FNATIC,Bilibili Gaming,13,4,3,2,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Bind,FNATIC,Bilibili Gaming,13,9,6,5,"Raze,Viper,Astra,Fade,Gekko","Raze,Cypher,Viper,Brimstone,Skye"
Bind,DRX,KRÜ Esports,13,6,4,3,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Abyss,DRX,KRÜ Esports,13,6,5,4,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,KAY/O,Harbor"
Haven,DRX,KRÜ Esports,2,13,2,3,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,FunPlus Phoenix,Team Heretics,13,15,6,7,"Raze,Viper,Omen,Astra,Gekko","Raze,Killjoy,Viper,Omen,Fade"
Bind,FunPlus Phoenix,Team Heretics,13,9,5,4,"Viper,Omen,Yoru,Chamber,Fade","Raze,Viper,Brimstone,Fade,Gekko"
Abyss,FunPlus Phoenix,Team Heretics,12,14,8,9,"Cypher,Viper,Omen,Yoru,Fade","Cypher,Sova,Jett,Astra,Gekko"
Ascent,Gen.G Esports,Sentinels,13,7,8,3,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Haven,Gen.G Esports,Sentinels,13,8,6,5,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Jett"
Ascent,G2 Esports,Leviatán,4,13,0,8,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,Deadlock"
Bind,G2 Esports,Leviatán,13,9,4,1,"Raze,Viper,Brimstone,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Haven,G2 Esports,Leviatán,14,16,6,7,"Breach,Sova,Killjoy,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,G2 Esports,Leviatán,13,15,6,7,"Raze,Killjoy,Viper,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Icebox,Gen.G Esports,DRX,13,6,6,5,"Killjoy,Viper,Jett,KAY/O,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,Gen.G Esports,DRX,14,12,8,7,"Raze,Killjoy,Viper,Omen,Fade","Breach,Omen,Chamber,Neon,Fade"
Bind,Gen.G Esports,DRX,18,16,8,7,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Viper,Brimstone,Fade,Gekko"
Haven,Gen.G Esports,DRX,6,13,4,10,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Jett"
Ascent,Leviatán,KRÜ Esports,13,10,8,6,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Abyss,Leviatán,KRÜ Esports,13,10,5,4,"Cypher,Sova,Omen,Jett,Harbor","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Leviatán,KRÜ Esports,7,13,4,9,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,Leviatán,KRÜ Esports,11,13,4,5,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Icebox,Leviatán,KRÜ Esports,13,3,11,2,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Reyna,Gekko"
Bind,FNATIC,Team Vitality,13,3,3,2,"Raze,Viper,Skye,Gekko,Clove","Raze,Viper,Omen,Fade,Gekko"
Lotus,FNATIC,Team Vitality,13,9,5,4,"Raze,Killjoy,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Fade"
Ascent,FNATIC,Team Vitality,9,13,5,8,"Cypher,Sova,Yoru,Astra,Iso","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,FNATIC,Team Vitality,13,8,4,3,"Cypher,Sova,Omen,Yoru,Iso","Breach,Cypher,Sova,Omen,Jett"
Ascent,DRX,Paper Rex,13,7,7,2,"Sova,Killjoy,Omen,Jett,KAY/O","Raze,Reyna,Omen,Skye,Harbor"
Icebox,DRX,Paper Rex,13,10,6,4,"Sova,Killjoy,Viper,Jett,Gekko","Killjoy,Viper,Sage,Jett,KAY/O"
Bind,DRX,Paper Rex,13,10,5,4,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Omen,Yoru,Gekko"
Lotus,DRX,Paper Rex,10,13,5,6,"Breach,Omen,Chamber,Neon,Fade","Omen,Jett,KAY/O,Neon,Fade"
Abyss,DRX,Paper Rex,7,13,1,6,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Phoenix,Omen,KAY/O,Neon"
Ascent,KRÜ Esports,100 Thieves,13,11,5,4,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,KRÜ Esports,100 Thieves,13,11,7,6,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Icebox,KRÜ Esports,100 Thieves,9,13,3,6,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Jett,Gekko"
Bind,Leviatán,G2 Esports,6,13,2,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Icebox,Leviatán,G2 Esports,8,13,6,10,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Harbor,Gekko"
Haven,Team Vitality,Team Heretics,13,9,8,5,"Breach,Cypher,Sova,Omen,Jett","Breach,Cypher,Sova,Omen,Neon"
Lotus,Team Vitality,Team Heretics,13,3,4,3,"Breach,Raze,Cypher,Omen,Fade","Breach,Cypher,Omen,Neon,Fade"
Sunset,Team Vitality,Team Heretics,13,4,5,4,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Icebox,Team Vitality,Team Heretics,6,13,3,4,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Neon,Gekko"
Abyss,G2 Esports,100 Thieves,13,10,6,5,"Sova,Killjoy,Viper,Yoru,Astra","Cypher,Sova,Omen,Jett,Gekko"
Lotus,G2 Esports,100 Thieves,13,5,6,5,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Sunset,Leviatán,KRÜ Esports,13,4,3,2,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Icebox,Leviatán,KRÜ Esports,13,2,3,2,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Jett,KAY/O"
Ascent,Sentinels,100 Thieves,10,13,6,8,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Haven,Sentinels,100 Thieves,7,13,4,9,"Breach,Sova,Killjoy,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Haven,KRÜ Esports,Cloud9,13,6,4,3,"Breach,Cypher,Sova,Omen,Neon","Breach,Sova,Killjoy,Omen,Jett"
Lotus,KRÜ Esports,Cloud9,11,13,10,11,"Raze,Killjoy,Viper,Omen,Fade","Raze,Killjoy,Omen,Gekko,Clove"
Abyss,KRÜ Esports,Cloud9,13,11,6,5,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Team Heretics,FUT Esports,13,11,8,7,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Gekko"
Abyss,Team Heretics,FUT Esports,13,10,6,4,"Breach,Raze,Cypher,Astra,Gekko","Cypher,Omen,Jett,Gekko,Deadlock"
Sunset,Team Vitality,FNATIC,6,13,3,4,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Sova,Astra"
Lotus,Team Vitality,FNATIC,11,13,7,8,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Haven,FUT Esports,FNATIC,5,13,1,8,"Sova,Killjoy,Sage,Omen,Jett","Cypher,Sova,Omen,Yoru,Iso"
Sunset,FUT Esports,FNATIC,13,15,8,9,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Sova,Astra"
Bind,Team Heretics,Team Vitality,12,14,7,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Omen,Fade,Gekko"
Sunset,Team Heretics,Team Vitality,10,13,5,6,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Icebox,Team Heretics,Team Vitality,14,12,4,3,"Sova,Killjoy,Viper,Neon,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,FNATIC,Karmine Corp,13,6,8,2,"Raze,Killjoy,Viper,Omen,Fade","Cypher,Sova,Omen,Yoru,Fade"
Sunset,FNATIC,Karmine Corp,15,13,7,6,"Breach,Raze,Cypher,Sova,Astra","Breach,Raze,Cypher,Omen,Jett"
Icebox,FNATIC,Karmine Corp,7,13,5,6,"Sova,Killjoy,Viper,Gekko,Iso","Sova,Killjoy,Viper,Jett,Gekko"
Ascent,Team Vitality,Natus Vincere,13,7,5,0,"Sova,Killjoy,Omen,Jett,KAY/O","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Team Vitality,Natus Vincere,13,5,10,3,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Haven,Team Vitality,Natus Vincere,8,13,6,7,"Breach,Cypher,Sova,Omen,Jett","Cypher,Sova,Omen,Yoru,Neon"
Lotus,Sentinels,G2 Esports,9,13,4,5,"Raze,Cypher,Omen,Fade,Deadlock","Raze,Killjoy,Viper,Omen,Fade"
Bind,Sentinels,G2 Esports,6,13,6,7,"Raze,Brimstone,Fade,Gekko,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Lotus,LOUD,100 Thieves,13,10,6,5,"Breach,Raze,Cypher,Omen,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,LOUD,100 Thieves,13,8,6,2,"Raze,Brimstone,Omen,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Ascent,LOUD,100 Thieves,1,13,1,2,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,Paper Rex,TALON,13,3,9,0,"Breach,Raze,Sage,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Ascent,Paper Rex,TALON,13,3,3,2,"Raze,Reyna,Omen,Skye,Harbor","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Gen.G Esports,DRX,13,6,6,5,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Viper,Brimstone,Skye"
Sunset,Gen.G Esports,DRX,10,13,4,6,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Neon"
Haven,Gen.G Esports,DRX,13,9,4,3,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Jett"
Icebox,Leviatán,FURIA,13,6,6,5,"Sova,Killjoy,Viper,Jett,Harbor","Sova,Killjoy,Viper,Sage,Jett"
Sunset,Leviatán,FURIA,13,6,8,2,"Breach,Cypher,Sova,Omen,Neon","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,Evil Geniuses,MIBR,2,13,0,10,"Breach,Cypher,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Bind,Evil Geniuses,MIBR,9,13,4,7,"Raze,Brimstone,Omen,Skye,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Abyss,DRX,TALON,13,4,5,4,"Cypher,Sova,Omen,Jett,KAY/O","Cypher,Sova,Omen,Neon,Iso"
Ascent,DRX,TALON,13,8,7,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,Paper Rex,Gen.G Esports,5,13,4,5,"Killjoy,Viper,Sage,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Ascent,Paper Rex,Gen.G Esports,10,13,3,4,"Raze,Sova,Reyna,Omen,Harbor","Sova,Killjoy,Omen,Jett,KAY/O"
Split,Cloud9,KRÜ Esports,10,13,5,7,"Raze,Cypher,Viper,Omen,Skye","Raze,Cypher,Viper,Omen,Skye"
Icebox,Cloud9,KRÜ Esports,7,13,2,7,"Sova,Killjoy,Viper,Reyna,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Abyss,Team Secret,TALON,11,13,5,6,"Cypher,Sova,Omen,Jett,KAY/O","Breach,Cypher,Sova,Omen,Jett"
Lotus,Team Secret,TALON,11,13,5,6,"Cypher,Sova,Omen,Skye,Neon","Raze,Omen,Fade,Deadlock,Clove"
Bind,Gen.G Esports,Rex Regum Qeon,13,11,7,6,"Raze,Cypher,Viper,Brimstone,Skye","Raze,Cypher,Omen,Yoru,Deadlock"
Haven,Gen.G Esports,Rex Regum Qeon,13,8,6,5,"Killjoy,Viper,Omen,Jett,Skye","Breach,Cypher,Sova,Omen,Jett"
Sunset,Team Vitality,Karmine Corp,14,12,6,5,"Cypher,Sova,Omen,KAY/O,Neon","Breach,Raze,Cypher,Omen,Jett"
Lotus,Team Vitality,Karmine Corp,9,13,6,7,"Breach,Raze,Cypher,Omen,Fade","Cypher,Sova,Omen,Yoru,Fade"
Icebox,Team Vitality,Karmine Corp,13,4,4,3,"Sova,Killjoy,Viper,Jett,Gekko","Skye,KAY/O,Neon,Harbor,Gekko"
Split,Natus Vincere,Gentle Mates,13,11,6,5,"Breach,Raze,Viper,Omen,Fade","Breach,Raze,Cypher,Omen,Yoru"
Ascent,Natus Vincere,Gentle Mates,8,13,6,7,"Cypher,Omen,Jett,KAY/O,Fade","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Natus Vincere,Gentle Mates,13,7,8,7,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Haven,FNATIC,Team Liquid,13,9,6,5,"Cypher,Sova,Omen,Yoru,Iso","Breach,Sova,Killjoy,Omen,Jett"
Icebox,FNATIC,Team Liquid,13,2,3,2,"Sova,Killjoy,Viper,Gekko,Iso","Sova,Viper,Sage,Reyna,Chamber"
Haven,Team Heretics,KOI,13,10,8,7,"Breach,Cypher,Omen,Neon,Iso","Breach,Cypher,Sova,Omen,Jett"
Bind,Team Heretics,KOI,13,9,7,6,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,KAY/O,Gekko"
Icebox,Team Heretics,KOI,11,13,6,7,"Sova,Killjoy,Viper,Jett,KAY/O","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,FUT Esports,GIANTX,13,6,7,1,"Breach,Cypher,Viper,Omen,Jett","Killjoy,Omen,Skye,Neon,Fade"
Split,FUT Esports,GIANTX,13,4,2,1,"Breach,Raze,Cypher,Omen,Gekko","Breach,Raze,Cypher,Omen,Jett"
Ascent,Evil Geniuses,100 Thieves,7,13,4,9,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Bind,Evil Geniuses,100 Thieves,13,10,8,6,"Raze,Brimstone,Omen,Skye,Gekko","Raze,Viper,Brimstone,Fade,Gekko"
Lotus,Evil Geniuses,100 Thieves,10,13,6,8,"Breach,Cypher,Omen,Neon,Fade","Raze,Killjoy,Viper,Omen,Fade"
Ascent,T1,Bleed Esports,13,8,7,3,"Sova,Killjoy,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Lotus,T1,Bleed Esports,9,13,3,6,"Raze,Viper,Omen,Chamber,Fade","Breach,Sova,Killjoy,Omen,Neon"
Bind,T1,Bleed Esports,13,11,3,2,"Raze,Viper,Brimstone,KAY/O,Gekko","Raze,Cypher,Brimstone,Skye,Deadlock"
Sunset,NRG Esports,Cloud9,12,14,7,8,"Breach,Cypher,Omen,Neon,Fade","Raze,Cypher,Omen,Skye,Clove"
Icebox,NRG Esports,Cloud9,10,13,7,8,"Sova,Killjoy,Viper,Jett,KAY/O","Sova,Killjoy,Viper,Reyna,Gekko"
Ascent,NRG Esports,Cloud9,13,3,9,0,"Cypher,Sova,Omen,Jett,KAY/O","Sova,Killjoy,Omen,Jett,KAY/O"
Icebox,MIBR,FURIA,7,13,3,4,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Sage,Jett"
Sunset,MIBR,FURIA,10,13,6,7,"Breach,Raze,Cypher,Omen,Gekko","Cypher,Sova,Omen,Jett,KAY/O"
Sunset,Paper Rex,ZETA DIVISION,13,4,5,4,"Breach,Raze,Sage,Omen,Gekko","Breach,Raze,Cypher,Omen,Gekko"
