Map Name,Team 1 Name,Team 2 Name,Team 1 Score,Team 2 Score,Team 1 Attacking Wins,Team 2 Attacking Wins,Team 1 Agents,Team 2 Agents
Haven,Team Valiant,NOVO Esports,8,13,7,8,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Lotus,SweetNsour,Team Valiant,8,13,4,8,"Breach,Raze,Cypher,Omen,Fade","Raze,Cypher,Omen,Fade,Deadlock"
Bind,SweetNsour,Team Valiant,13,15,7,8,"Raze,Viper,Brimstone,Fade,Gekko","Raze,Viper,Brimstone,Skye,Gekko"
Bind,SweetNsour,KPI Gaming,11,13,8,9,"Raze,Viper,Brimstone,Fade,Gekko","Viper,Brimstone,Yoru,Fade,Gekko"
Lotus,CGN Esports,NOVO Esports,13,10,6,5,"Raze,Sova,Killjoy,Omen,Gekko","Breach,Cypher,Sova,Omen,Neon"
Icebox,SweetNsour,KPI Gaming,9,13,3,6,"Killjoy,Viper,Jett,KAY/O,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Lotus,Team Valiant,Galakticos,5,13,1,8,"Breach,Raze,Cypher,Omen,Fade","Breach,Raze,Sova,Omen,Chamber"
Abyss,CGN Esports,NOVO Esports,13,10,8,6,"Cypher,Sova,Phoenix,Omen,Jett","Cypher,Sova,Omen,Jett,KAY/O"
Lotus,R8 Esports,SweetNsour,6,13,5,6,"Raze,Killjoy,Viper,Omen,Skye","Breach,Raze,Cypher,Omen,Fade"
Icebox,Team Valiant,Galakticos,10,13,6,7,"Sova,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,KAY/O"
Ascent,R8 Esports,SweetNsour,10,13,5,7,"Cypher,Sova,Omen,Yoru,Deadlock","Sova,Killjoy,Omen,Jett,KAY/O"
Sunset,NOVO Esports,PPP,16,14,9,8,"Cypher,Sova,Omen,KAY/O,Neon","Cypher,Sova,Omen,KAY/O,Neon"
Bind,Diamant Esports,Team Valiant,7,13,5,10,"Raze,Brimstone,Sage,Skye,Deadlock","Raze,Viper,Brimstone,Skye,Gekko"
Haven,NOVO Esports,PPP,13,5,7,0,"Breach,Cypher,Sova,Omen,Neon","Killjoy,Viper,Omen,Jett,Skye"
Icebox,R8 Esports,SweetNsour,13,11,7,6,"Killjoy,Viper,Sage,Reyna,Gekko","Killjoy,Viper,Jett,KAY/O,Gekko"
Icebox,Diamant Esports,Team Valiant,13,15,6,7,"Breach,Killjoy,Viper,Jett,Gekko","Sova,Killjoy,Viper,Jett,Gekko"
Lotus,NOVO Esports,PPP,9,13,6,7,"Breach,Cypher,Sova,Omen,Neon","Breach,Cypher,Sova,Omen,Neon"
Haven,KPI Gaming,R8 Esports,13,6,3,2,"Breach,Sova,Killjoy,Omen,Jett","Raze,Sova,Killjoy,Omen,Astra"
Lotus,Galakticos,Diamant Esports,7,13,4,5,"Breach,Raze,Sova,Omen,Chamber","Raze,Killjoy,Omen,Skye,Astra"
Haven,Galakticos,Diamant Esports,9,13,1,4,"Breach,Cypher,Sova,Omen,Jett","Raze,Killjoy,Omen,Astra,Fade"
Lotus,KPI Gaming,R8 Esports,13,10,4,3,"Raze,Viper,Omen,Chamber,Fade","Raze,Killjoy,Omen,Skye,Astra"
Sunset,PPP,CGN Esports,7,13,1,6,"Cypher,Sova,Omen,KAY/O,Neon","Raze,Cypher,Sova,Phoenix,Omen"
Sunset,Galakticos,Diamant Esports,13,8,8,4,"Raze,Cypher,Omen,KAY/O,Gekko","Raze,Killjoy,Omen,Astra,Fade"
Ascent,PPP,CGN Esports,7,13,2,7,"Cypher,Sova,Omen,Jett,Deadlock","Sova,Killjoy,Phoenix,Jett,Astra"
